2025-11-14 23:24:01-0500: Running with following config:
logDir = analysis_logs
maxVisits = 500
nnCacheSizePowerOfTwo = 23
nnMaxBatchSize = 64
nnMutexPoolSizePowerOfTwo = 17
nnRandomize = true
numAnalysisThreads = 2
numSearchThreads = 16
reportAnalysisWinratesAs = BLACK

2025-11-14 23:24:01-0500: Analysis Engine starting...
2025-11-14 23:24:01-0500: KataGo v1.16.4
2025-11-14 23:24:01-0500: nnRandSeed0 = 5284845607749949697
2025-11-14 23:24:01-0500: After dedups: nnModelFile0 = ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz useFP16 auto useNHWC auto
2025-11-14 23:24:01-0500: Initializing neural net buffer to be size 19 * 19 allowing smaller boards
2025-11-14 23:24:04-0500: Found OpenCL Platform 0: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-14 23:24:04-0500: Found 1 device(s) on platform 0 with type CPU or GPU or Accelerator
2025-11-14 23:24:04-0500: Found OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) (score 11000300)
2025-11-14 23:24:04-0500: Creating context for OpenCL Platform: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-14 23:24:04-0500: Using OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) OpenCL 3.0 CUDA (Extensions: cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_fp64 cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_icd cl_khr_gl_sharing cl_nv_compiler_options cl_nv_device_attribute_query cl_nv_pragma_unroll cl_nv_copy_opts cl_khr_gl_event cl_nv_create_buffer cl_khr_int64_base_atomics cl_khr_int64_extended_atomics cl_nv_kernel_attribute cl_khr_device_uuid cl_khr_pci_bus_info cl_khr_external_semaphore cl_khr_external_memory cl_khr_external_semaphore_opaque_fd cl_khr_external_memory_opaque_fd cl_khr_semaphore)
2025-11-14 23:24:04-0500: Loaded tuning parameters from: /thayerfs/home/f004h1v/.katago/opencltuning/tune11_gpuNVIDIARTX6000AdaGeneration_x19_y19_c512_mv15.txt
2025-11-14 23:24:05-0500: OpenCL backend thread 0: Model version 15
2025-11-14 23:24:05-0500: OpenCL backend thread 0: Model name: kata1-b28c512nbt-s11653980416-d5514111622
2025-11-14 23:24:07-0500: OpenCL backend thread 0: FP16Storage true FP16Compute false FP16TensorCores true FP16TensorCoresFor1x1 false
2025-11-14 23:24:07-0500: Loaded config ../../katago_repo/run/analysis.cfg
2025-11-14 23:24:07-0500: Loaded model ../../katago_repo/run/kata1-b28c512nbt-s11653980416-d5514111622.bin.gz
2025-11-14 23:24:07-0500: Analyzing up to 2 positions at a time in parallel
2025-11-14 23:24:07-0500: Started, ready to begin handling requests
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_49"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_50"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_51"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_52"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_53"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_54"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_55"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_56"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_57"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_58"}
2025-11-14 23:26:46-0500: Error: {"error":"Illegal move 97: G4","field":"moves","id":"query_59"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_91"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_92"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_93"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_94"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_95"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_96"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_97"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_98"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_99"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_100"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_101"}
2025-11-14 23:31:04-0500: Error: {"error":"Illegal move 150: H9","field":"moves","id":"query_102"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_106"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_107"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_108"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_109"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_110"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_111"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_112"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_113"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_114"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_115"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_116"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_117"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_118"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_119"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_120"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_121"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_122"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_123"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_124"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_125"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_126"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_127"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_128"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_129"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_130"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_131"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_132"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_133"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_134"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_135"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_136"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_137"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_138"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_139"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_140"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_141"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_142"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_143"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_144"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_145"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_146"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_147"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_148"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_149"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_150"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_151"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_152"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_153"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_154"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_155"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_156"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_157"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_158"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_159"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_160"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_161"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_162"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_163"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_164"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_165"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_166"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_167"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_168"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_169"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_170"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_171"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_172"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_173"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_174"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_175"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_176"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_177"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_178"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_179"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_180"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_181"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_182"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_183"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_184"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_185"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_186"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_187"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_188"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_189"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_190"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_191"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_192"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_193"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_194"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_195"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_196"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_197"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_198"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_199"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_200"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_201"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_202"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_203"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_204"}
2025-11-14 23:31:24-0500: Error: {"error":"Could not parse board location: H19","field":"moves","id":"query_205"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_292"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_293"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_294"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_295"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_296"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_297"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_298"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_299"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_300"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_301"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_302"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_303"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_304"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_305"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_306"}
2025-11-14 23:44:01-0500: Error: {"error":"Illegal move 281: E7","field":"moves","id":"query_307"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_355"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_356"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_357"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_358"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_359"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_360"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_361"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_362"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_363"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_364"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_365"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_366"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_367"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_368"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_369"}
2025-11-14 23:50:38-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_370"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_371"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_372"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_373"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_374"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_375"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_376"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_377"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_378"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_379"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_380"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_381"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_382"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_383"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_384"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_385"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_386"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_387"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_388"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_389"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_390"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_391"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_392"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_393"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_394"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_395"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_396"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_397"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_398"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_399"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_400"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_401"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_402"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_403"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_404"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_405"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_406"}
2025-11-14 23:50:39-0500: Error: {"error":"Illegal move 231: O2","field":"moves","id":"query_407"}
